vehicle_age,engine_cc,vehicle_value,safety_features,anti_theft,fuel_type,driver_age,driving_experience,license_age,previous_accidents,previous_claims,traffic_violations,usage_type,annual_mileage,previous_insurance,policy_lapses,claim_occurred
0,2000,4957817,0,1,0,62,41,40,1,0,1,1,45943,1,0,0
17,1000,3467331,0,0,0,53,33,32,0,0,0,1,16586,1,0,0
8,2000,1273657,1,0,0,29,10,9,0,0,0,0,8191,1,0,0
12,2000,4200779,1,0,4,32,13,13,0,0,0,4,13800,1,0,0
1,2000,4740705,1,0,0,37,19,19,0,0,0,0,17017,1,0,0
6,2000,2943436,1,0,0,61,43,42,0,0,0,3,25996,0,0,0
15,1200,1971742,1,1,0,36,14,14,0,0,0,2,46672,0,0,0
18,3000,3390105,0,1,0,68,48,48,0,0,1,0,55915,1,0,0
14,1200,1247503,0,0,0,43,24,24,0,0,0,0,14811,1,1,0
10,1500,3609131,0,0,4,64,43,42,0,1,0,0,56269,0,1,0
0,1000,4361986,0,0,1,38,17,17,1,1,0,0,25787,1,0,1
6,3000,2848111,1,0,2,54,35,34,0,0,0,3,58596,1,0,0
19,1500,2497051,1,0,1,60,40,40,1,0,0,3,15210,1,1,0
7,2000,2330698,1,1,1,67,47,46,1,0,0,2,37224,0,0,0
9,800,832274,1,0,4,27,6,6,0,1,1,0,2759,1,0,0
4,2000,2213690,1,0,4,45,26,25,0,1,0,3,39238,1,2,1
8,2000,1304392,1,0,0,43,22,22,1,0,1,1,23660,1,0,0
0,1500,1015404,0,0,4,30,8,8,0,0,1,0,30634,1,0,0
1,1200,714082,0,1,1,42,23,23,0,0,1,0,15997,1,0,0
18,1200,4643766,1,0,0,68,48,48,1,0,1,1,56110,1,1,1
13,1000,4797704,0,1,1,48,27,26,0,0,0,0,16122,1,0,0
19,1200,829982,0,0,0,37,19,18,1,1,0,1,13341,1,0,0
9,1000,2002065,1,0,1,32,14,14,0,0,1,1,32923,0,0,0
8,1200,1010574,1,0,2,35,13,13,0,0,0,1,43541,1,0,0
9,1000,3876592,0,0,0,57,39,38,1,0,0,0,58247,1,0,1
5,1000,3886202,0,0,0,40,18,17,0,0,0,0,41246,1,1,0
16,800,1722541,0,0,4,20,0,0,0,0,1,0,43344,1,0,0
5,2500,753746,1,0,0,28,8,8,0,0,0,3,41793,1,0,0
3,1500,1889846,1,0,0,44,24,23,1,0,0,0,11911,0,0,0
19,1200,1234711,1,0,4,54,35,35,0,0,0,0,54218,1,0,0
2,1500,3554621,0,1,4,29,8,8,1,0,1,0,32222,1,1,0
18,1500,2828353,1,1,0,50,32,32,0,1,0,1,3717,1,0,0
17,2500,1650574,1,0,0,45,24,23,0,0,1,0,33150,0,0,0
3,1000,3654642,1,1,4,23,2,2,0,0,1,0,11270,0,1,1
7,1200,372207,1,1,0,23,1,0,1,0,2,1,55172,1,1,0
16,3000,2944524,1,0,1,61,43,42,0,0,1,1,41771,1,0,0
4,1200,2187900,0,0,0,38,18,18,1,0,0,0,19725,1,0,0
12,800,4374096,1,0,1,42,21,20,0,0,0,0,39035,1,0,0
0,1000,1265618,1,0,0,64,42,41,0,0,3,2,12070,1,1,0
12,800,2936664,1,0,1,53,33,32,0,1,0,2,43208,1,0,1
3,3000,409950,0,0,0,35,13,13,1,0,0,0,41620,1,1,0
13,1200,2044236,1,0,0,61,40,40,0,0,2,0,34573,1,1,0
2,2500,2948940,1,1,0,56,35,34,0,1,0,1,35702,1,0,0
4,3000,1049165,0,0,0,22,1,0,0,0,0,4,5939,1,0,0
6,1500,4095166,1,1,3,40,22,22,2,0,0,0,20212,1,0,0
0,800,1408869,1,1,4,40,22,22,0,0,0,1,39275,1,1,0
11,800,2697448,0,1,1,40,19,19,0,0,0,0,19764,1,1,0
10,1200,920755,1,0,1,52,34,34,0,0,1,0,39300,1,0,0
7,1200,1835289,1,0,0,46,24,24,0,1,0,0,51362,0,0,0
5,1500,2364129,0,0,0,22,0,0,0,2,0,4,44404,1,1,1
1,1200,2891667,0,1,0,34,15,15,1,0,0,1,48399,0,1,0
18,2500,1794582,0,1,1,55,35,35,0,0,0,0,20157,1,0,0
19,1500,4213799,1,0,0,69,47,46,0,0,1,0,50725,0,0,1
19,1500,2646196,1,0,4,19,0,0,2,0,1,0,51862,1,0,1
13,2000,3226886,0,1,1,36,17,17,0,0,2,0,30682,1,0,0
0,1000,4977802,1,1,4,64,45,44,0,1,2,0,59047,1,0,1
9,1000,4203733,1,1,1,20,0,0,0,0,0,3,57870,1,0,1
15,1000,1771628,0,0,1,47,26,26,0,0,0,0,48100,1,1,0
3,1000,4265544,1,0,0,50,30,29,1,0,3,0,36986,1,0,1
10,1500,4795670,0,0,1,40,18,17,0,0,0,0,3692,1,1,1
15,1200,1608063,1,1,4,43,23,22,0,1,0,0,16508,1,0,0
19,1200,1522464,1,0,0,47,25,24,0,0,0,4,57814,1,0,0
0,3000,2320119,0,0,0,36,14,14,0,0,0,3,32538,1,0,0
15,1000,3115858,1,0,0,56,34,33,1,1,1,0,11007,1,0,0
18,1500,2972496,0,1,4,43,22,22,0,0,2,3,28702,0,1,1
8,800,1207285,1,0,0,49,28,28,0,1,2,1,33959,0,1,0
8,1200,1758988,1,0,2,59,40,40,0,0,0,2,56987,1,0,0
8,1500,304999,1,1,0,45,27,26,1,0,0,0,20346,0,0,0
16,2500,2814394,1,1,3,26,5,4,0,0,1,1,45304,1,0,0
11,1200,2136738,0,0,1,65,44,43,0,0,0,0,52413,1,1,0
12,800,4028191,0,1,0,48,29,28,0,0,1,0,14588,1,0,0
7,1200,2728256,0,0,1,32,13,12,0,1,1,0,53669,1,0,1
15,1000,600974,0,1,2,49,30,29,0,0,0,0,36585,0,0,0
17,1000,4196340,0,1,1,30,10,9,0,0,1,0,15705,1,0,0
0,1500,1376584,1,0,1,39,17,17,0,0,0,2,35942,1,0,0
0,800,4868619,1,1,0,57,36,36,0,2,1,2,10085,0,0,0
11,1200,4037779,0,0,4,28,6,6,0,0,0,0,30341,1,0,0
5,1500,479594,1,1,0,50,32,31,1,1,1,0,55201,1,0,0
8,1200,496196,1,0,0,41,22,22,0,1,0,0,11517,1,1,0
4,800,1195188,0,0,0,57,39,39,0,1,1,4,14377,1,0,0
15,3000,1754609,1,1,0,61,42,42,0,0,1,0,52820,1,1,0
17,1200,1326917,1,1,0,68,49,49,0,1,0,1,4973,0,0,0
16,2000,1982880,1,0,1,23,5,4,0,0,0,2,14762,1,0,0
17,1200,593301,0,0,1,33,11,11,1,0,0,0,55186,1,0,0
0,1200,3440244,1,0,0,47,29,28,0,0,0,1,46929,1,0,0
18,1200,3398396,1,1,0,47,27,26,0,2,0,0,5876,0,0,1
7,1200,1734248,1,0,2,31,10,10,0,0,1,0,17829,1,1,0
2,800,1348764,1,0,2,71,50,50,3,0,0,0,58562,1,1,0
4,1200,1583173,1,1,0,24,2,1,0,1,0,0,36966,0,0,0
7,2000,4632122,0,1,1,20,0,0,0,0,0,0,57874,1,1,1
18,1500,1231835,1,0,0,48,26,26,0,0,0,0,45282,0,0,0
17,1000,4833238,0,1,2,27,9,8,0,0,0,1,34645,1,1,1
17,1500,1429695,0,0,4,50,32,31,0,0,2,4,12783,0,0,0
0,2000,1517028,1,0,0,74,56,55,0,1,2,2,45644,1,0,1
14,1500,3985816,1,1,1,55,36,36,0,0,1,0,45448,1,0,0
17,1000,2755044,1,1,0,54,36,36,1,0,2,0,22481,0,2,0
6,2000,4521796,0,0,0,32,11,10,0,0,0,1,7498,1,0,0
15,1200,4723504,1,0,1,67,46,46,0,0,0,0,35397,1,1,0
15,1200,2664529,1,1,0,21,2,1,0,0,2,2,22569,1,0,0
14,1500,1884311,1,0,1,54,36,35,1,2,1,1,10852,1,0,0
5,2000,3210660,1,0,1,59,41,40,0,0,0,0,18413,1,0,0
8,2500,1983139,1,0,4,21,1,1,0,1,1,0,44099,1,0,0
6,2500,2931821,0,0,0,27,7,7,0,0,0,3,2825,1,0,0
13,800,3709859,1,0,1,69,48,48,0,0,0,0,48251,1,0,0
10,2500,4982375,1,0,0,39,17,16,0,0,2,0,32191,1,1,0
15,800,1436767,0,0,0,48,27,26,1,0,0,0,42497,0,1,1
5,1200,1105698,0,0,1,53,34,33,1,1,1,4,35047,0,0,0
15,1500,1426001,1,0,2,29,11,10,0,1,1,0,51854,0,2,1
19,1200,3937761,1,1,0,26,6,6,0,0,0,3,30222,0,0,1
15,1500,1427662,1,1,4,45,24,24,0,0,0,0,17890,1,0,0
11,1200,4202958,1,0,1,51,32,31,0,1,0,2,55219,1,0,1
16,2500,2548411,1,1,1,22,0,0,0,0,0,0,4398,1,0,0
4,1000,1876802,1,1,4,47,26,25,0,1,0,1,29016,1,0,0
12,1200,360833,1,0,1,33,15,15,0,0,2,0,3773,1,0,0
7,2500,2020657,0,0,0,36,18,18,0,1,1,0,40584,1,0,0
4,800,2862955,1,0,1,73,53,53,0,0,1,0,41257,1,0,0
11,1500,4427537,1,1,3,31,12,11,2,0,0,0,28242,1,0,1
8,1500,4108532,0,0,0,64,42,42,0,0,0,0,47030,1,0,0
2,1500,4063209,0,1,0,68,46,46,1,0,0,1,24411,1,0,0
2,1500,2367796,1,0,0,41,22,22,0,0,0,3,16966,1,0,0
0,1000,2099271,1,1,0,73,53,52,1,0,1,0,36803,0,0,0
17,2000,1009490,0,0,4,67,49,49,0,0,1,0,16853,1,0,0
11,1000,2492397,1,0,0,28,6,5,1,0,0,0,37517,1,0,0
8,1200,2302916,0,1,2,30,11,10,0,0,0,0,41720,0,0,0
8,800,4831879,0,0,3,27,7,6,0,0,0,0,57146,1,0,1
17,1500,1155377,1,0,2,46,28,27,0,0,1,4,38054,1,0,0
17,1500,2147752,0,0,0,56,37,36,1,0,1,1,50333,1,0,0
6,2500,1546733,0,0,1,44,24,23,1,0,3,2,29752,0,1,0
3,1500,3788493,0,0,4,71,50,49,1,1,1,0,7860,0,1,1
12,1500,3394928,1,0,0,18,0,0,0,1,1,2,4864,1,0,1
16,2500,2301469,0,1,0,49,27,27,0,0,1,1,56087,0,1,0
1,1200,3488845,0,1,3,35,16,16,1,1,1,3,43661,1,0,1
13,1500,4288474,0,0,1,21,3,3,1,0,1,0,3363,0,0,1
2,1500,1985909,0,0,1,33,14,13,0,0,1,0,6318,1,0,0
4,1200,1225855,1,1,4,35,17,16,0,0,0,1,25790,1,0,0
13,2000,3030038,1,1,1,38,18,17,0,0,0,0,24574,0,0,0
2,1000,3619759,1,0,0,68,47,46,0,0,1,3,42648,0,0,0
6,1500,4074719,1,0,0,64,46,45,0,0,0,0,27884,0,1,0
17,1500,1769361,1,1,0,71,51,50,0,0,0,0,58976,1,0,0
12,2500,4606534,1,0,0,42,22,22,0,0,0,0,38951,1,0,0
9,2000,2322188,1,0,0,27,6,6,0,2,0,3,40006,1,0,1
12,1500,843606,0,1,0,24,2,2,0,0,0,0,50098,0,0,0
15,1500,4512999,0,0,4,70,48,47,2,0,0,2,17741,1,0,1
8,1200,2907851,0,0,0,18,0,0,1,0,0,4,29168,1,0,1
1,1200,1647816,1,1,1,50,28,28,0,1,1,2,44512,1,0,0
4,2500,2614472,1,1,1,50,31,30,1,1,0,1,30896,0,0,0
16,2500,4760195,1,1,1,36,18,17,0,1,0,1,51530,1,0,1
3,2000,2199408,0,0,1,24,6,5,0,1,1,0,10984,1,0,0
16,1000,3177341,0,0,0,64,45,45,0,1,0,0,30019,1,1,0
8,2000,2401582,1,0,4,62,41,41,0,0,1,0,14570,0,0,0
19,2500,405635,0,1,0,58,37,37,0,1,2,0,48564,0,0,0
1,1200,1476641,0,0,1,31,9,9,1,1,1,0,50556,1,0,0
17,1500,622555,0,0,4,55,37,37,0,0,2,0,47374,0,1,0
10,2000,1467354,1,0,0,24,6,5,0,2,1,0,53259,0,1,1
12,1500,1326988,1,0,4,63,42,42,1,0,0,0,41760,1,0,0
7,3000,1488611,1,1,1,60,40,39,0,0,0,0,17551,1,1,0
0,1200,4407503,1,0,1,20,0,0,0,0,0,0,18183,1,1,0
16,1500,640278,1,1,0,28,7,7,0,0,1,0,39498,1,1,0
11,2000,4701833,1,0,4,25,5,4,0,0,0,1,49211,1,2,1
3,1200,1051149,1,0,0,43,21,21,1,1,0,0,15152,1,0,0
12,2000,2613729,1,1,0,55,36,35,0,0,1,1,35694,1,0,0
8,1500,4934752,1,1,1,20,0,0,1,2,0,0,50953,1,0,1
6,1200,3981036,1,1,2,46,26,25,0,0,1,0,10389,1,0,0
4,1000,728357,1,1,0,29,9,9,0,0,2,0,6444,0,0,0
4,1200,4902864,1,0,0,35,13,13,1,0,0,0,53450,1,0,1
16,1500,1427237,0,0,2,74,55,54,1,0,0,0,14897,1,0,0
8,2500,665171,0,0,0,60,38,38,0,0,0,4,51333,1,2,0
5,1200,1498850,1,1,0,24,6,5,0,0,1,1,29799,1,0,0
18,1200,866520,1,0,0,47,29,28,1,0,1,0,29437,1,0,0
15,1000,3380901,0,0,1,59,41,41,1,0,0,0,57669,0,0,0
1,1500,3321648,0,1,1,65,46,46,1,1,1,1,57445,1,0,1
9,2500,1374930,1,0,3,33,14,13,0,0,1,0,46993,1,0,0
15,1500,640913,0,0,0,64,44,44,0,1,0,0,38440,1,0,0
4,1500,2532814,1,0,3,62,41,40,0,1,0,2,45764,0,1,0
14,1500,2541942,0,1,3,42,23,22,0,0,0,0,18746,1,0,0
12,800,1305511,0,1,0,21,0,0,0,0,0,1,3126,1,1,0
12,1500,2541329,1,0,0,21,3,3,0,1,0,0,42402,1,0,1
12,1500,2642582,0,0,4,55,37,37,0,1,1,0,59699,0,0,1
14,1500,4209321,1,0,0,67,46,46,0,0,1,0,49864,1,0,0
13,2000,4348406,1,0,1,18,0,0,0,1,2,0,5008,0,0,1
7,2000,2751550,1,0,1,59,39,38,0,1,2,4,8104,1,0,0
10,2000,1015327,0,0,2,20,0,0,2,0,1,0,16385,0,0,1
17,2500,2467233,1,1,1,45,23,22,0,0,0,2,31577,1,0,0
3,3000,3975355,0,0,1,63,42,42,0,0,0,0,3105,0,1,0
9,1500,2281433,0,1,3,28,7,6,0,0,1,0,36632,1,0,0
0,1000,621631,1,0,4,54,35,34,0,1,2,1,13969,1,0,0
4,1200,719592,1,0,1,19,1,0,1,0,0,3,43543,1,0,0
12,2000,384636,1,0,1,26,8,7,0,0,0,1,13312,1,0,0
0,800,3450030,0,1,2,34,13,12,0,2,1,3,30677,0,1,1
7,800,695025,0,1,2,49,30,30,0,0,0,3,10724,1,0,0
2,800,699046,1,0,0,68,49,48,0,0,0,1,14294,1,0,0
2,1500,4119469,0,0,1,48,28,28,1,0,0,1,52457,1,0,0
6,1500,4280797,1,1,0,38,18,17,0,0,1,3,48971,1,0,1
3,1200,2858034,1,1,1,34,13,13,0,0,0,0,6004,1,0,0
2,1000,3843356,1,1,2,69,49,48,0,0,0,1,3021,1,1,0
14,1500,376420,0,0,0,59,40,40,0,2,0,0,15883,1,0,0
7,1200,3244104,0,1,0,34,12,11,0,2,0,0,33107,0,0,1
2,1200,532172,0,0,0,60,42,41,0,0,0,2,23073,1,0,0
6,1500,1527381,1,0,2,44,23,23,0,1,0,0,4761,1,0,0
17,1500,3861651,0,0,1,45,25,25,0,0,0,2,5424,0,0,0
10,1200,3869422,1,0,0,56,36,35,0,0,3,3,38118,1,0,1
10,1500,568889,1,0,0,18,0,0,1,0,1,1,17109,1,0,0
16,1200,2566194,1,0,1,33,13,13,0,0,1,3,43414,0,0,0
5,2000,4047316,1,0,1,20,2,2,1,0,0,0,50059,1,0,1
7,1000,1045461,0,1,1,32,11,11,1,0,0,0,22391,1,0,1
0,1000,4245743,1,1,1,21,1,0,1,0,0,1,50823,0,0,1
9,2000,4286017,0,0,1,53,31,30,1,1,0,0,18601,0,2,1
18,1500,2734968,1,0,1,47,25,24,0,0,0,0,33811,1,0,0
2,1000,2417494,1,0,3,46,25,24,0,0,0,0,58707,1,0,0
3,1000,1140248,1,0,3,40,18,17,1,0,0,4,12720,0,0,0
10,2000,3521140,1,0,0,22,0,0,0,2,0,0,31092,1,1,1
14,2000,4028330,0,0,1,64,44,44,0,0,0,0,48448,1,0,0
0,1200,4363978,1,0,0,28,6,6,0,0,2,0,36357,1,2,1
8,1500,662632,0,1,0,73,53,53,0,0,0,2,51271,1,0,0
10,1000,3338986,1,1,1,36,18,17,0,0,1,1,11348,0,0,0
18,1500,1034948,1,1,1,25,6,5,0,0,0,0,46982,1,0,0
12,800,4068128,1,0,1,60,40,39,0,0,2,0,45829,1,0,0
15,1200,396537,0,1,0,28,9,8,0,1,0,1,10117,1,0,0
3,800,4679849,1,0,0,26,6,5,1,0,1,0,55997,1,0,1
0,1200,851442,0,0,0,63,43,42,1,0,0,1,34348,1,0,0
19,1200,2344471,1,1,1,42,21,20,0,1,0,0,3113,0,0,0
12,1200,787268,1,1,4,42,22,21,0,1,1,0,20700,0,0,0
0,800,4509777,0,1,1,31,9,9,1,0,0,0,50398,1,0,1
4,1200,2186184,1,0,1,48,26,26,0,1,0,2,19581,1,0,0
4,2000,592429,1,1,0,30,10,9,1,0,0,0,35149,1,0,0
13,1200,997862,0,1,1,18,0,0,0,0,1,0,47169,1,1,0
13,1500,1100651,1,0,1,47,25,24,0,0,0,0,6634,1,1,0
7,1200,1523654,1,0,0,26,7,7,0,1,1,0,54646,1,0,0
3,1200,4288330,1,0,1,57,39,38,0,1,0,0,58516,1,0,1
6,1500,3354621,1,0,0,46,27,27,0,0,0,1,47183,1,0,0
19,2500,4034163,1,1,1,48,28,28,1,0,0,0,56706,0,0,0
18,1000,403833,1,0,0,35,15,14,0,2,0,0,59006,1,1,1
14,800,2961424,0,1,4,20,0,0,0,0,1,0,21858,0,0,1
3,1500,1393956,1,1,0,72,50,49,0,1,1,0,16596,1,1,0
18,2500,2642661,0,0,0,52,34,34,0,1,0,3,31633,1,0,0
8,3000,4973313,1,0,4,19,0,0,0,0,0,0,5734,1,1,1
12,1200,898137,1,0,0,21,0,0,0,1,0,1,39925,1,0,0
13,1200,2746594,1,0,1,58,40,39,0,0,0,3,44586,0,0,0
13,1500,1367084,0,0,0,32,13,13,0,0,0,0,59113,1,0,0
9,1500,854018,0,0,1,67,46,46,0,0,0,2,18355,1,0,0
15,1500,1167441,1,1,1,34,16,16,0,1,1,1,41399,1,0,0
4,2000,4713555,1,1,1,43,25,24,1,0,0,3,35108,1,0,1
5,1500,2620430,0,1,0,48,28,28,0,0,0,0,48838,1,0,0
1,1200,3857813,0,0,2,47,29,28,0,0,0,4,3031,1,0,0
12,1200,2176068,0,1,1,40,21,20,0,0,2,0,16375,1,0,0
12,1500,3827958,1,0,1,47,27,27,0,1,0,0,58293,1,0,0
18,1200,3467190,0,0,0,28,10,10,0,0,0,2,28904,1,0,0
17,1200,2764802,0,1,4,50,30,29,0,1,0,0,3735,1,0,0
18,800,2285512,1,1,2,55,34,34,0,0,0,4,9060,1,0,0
0,1000,1731910,1,0,0,63,44,43,0,0,2,0,14701,1,0,0
7,1200,2672470,1,0,1,22,1,0,0,1,0,2,18273,1,0,1
15,2000,3266303,1,0,0,73,54,54,0,1,1,0,20924,1,0,0
1,1200,722913,0,0,3,52,30,29,0,0,0,0,39595,0,1,0
7,1500,4762059,0,0,0,68,47,47,0,0,0,0,13325,0,0,0
5,1200,784623,1,0,0,18,0,0,0,0,1,1,8362,1,0,0
15,1000,2897298,1,1,0,21,1,0,0,1,2,1,27864,0,1,1
10,2500,2288034,0,1,1,65,44,43,1,0,0,0,17945,1,0,0
16,2000,1871419,1,1,0,55,37,37,0,0,0,0,35977,1,0,0
18,800,2211011,1,0,0,54,35,35,0,2,0,2,26360,1,0,0
10,1500,1238528,1,0,1,24,6,6,2,0,1,1,3063,0,0,1
7,1200,4709591,1,0,0,27,9,9,0,0,1,0,24752,1,0,0
3,3000,518164,1,1,0,50,30,30,0,0,0,0,54681,1,1,0
10,1200,662809,0,0,1,68,48,48,0,1,0,1,12487,0,0,0
7,1000,1175893,1,0,3,31,13,13,1,1,2,0,25212,1,0,0
8,1500,825011,0,0,1,53,35,35,1,1,1,0,4829,1,0,0
1,2000,4594155,0,0,1,64,46,45,0,1,2,4,25697,0,0,1
15,1000,3504051,0,0,0,55,36,35,0,0,0,0,24145,1,0,0
5,1500,2527075,1,1,2,69,49,49,0,0,1,1,38159,1,0,0
18,800,4376637,1,0,0,72,51,51,0,2,2,3,33203,1,0,1
7,2500,820910,0,0,0,47,27,26,1,1,0,4,47386,1,0,1
13,800,3241477,0,0,0,43,25,25,0,1,1,3,41122,1,0,1
15,2500,4933947,1,1,1,48,27,27,0,1,1,1,44652,1,0,1
11,1200,3997354,1,0,1,59,38,37,0,0,0,0,34825,1,0,0
4,1200,3515117,1,1,4,64,43,42,0,0,1,4,54242,1,0,0
18,3000,3319338,1,0,0,36,16,15,1,0,0,4,48056,1,0,1
17,3000,4997215,1,0,2,57,39,38,0,0,0,0,36620,1,0,0
8,1500,3255080,0,0,1,30,12,12,0,1,0,3,13341,0,0,1
1,1000,2421879,1,0,0,40,18,17,1,1,0,3,19591,1,0,0
19,1500,4387305,1,1,1,36,17,16,0,0,1,0,37286,1,0,0
11,1500,780293,0,1,1,33,13,12,0,1,0,2,55823,1,0,1
1,1500,2417034,1,1,0,42,20,20,0,1,0,4,51736,1,1,0
9,1500,2456708,0,0,0,43,21,20,0,0,1,0,22881,1,0,0
0,800,2187145,1,0,4,38,16,16,1,2,0,0,34616,1,1,0
3,1500,1393630,0,1,0,35,15,14,0,0,0,0,37008,1,0,0
11,1500,2292835,1,0,4,26,7,7,2,0,1,0,55655,1,0,1
8,1000,336959,0,1,1,41,20,19,0,0,0,3,32995,1,0,0
3,1500,3783126,1,1,1,64,45,44,0,1,1,0,51475,1,0,0
8,1500,520148,1,0,0,57,38,37,0,0,0,4,23452,1,0,0
5,1500,1437013,1,0,0,34,16,16,0,0,0,1,59613,1,0,0
0,800,1442634,1,1,1,47,25,24,1,1,1,2,57859,1,0,0
9,1500,3352559,1,0,0,21,0,0,0,0,2,0,44229,1,0,1
13,1200,4684422,0,0,0,72,51,50,0,0,0,0,47709,0,1,0
17,1500,1098104,1,0,0,71,53,53,1,0,1,0,14863,1,0,0
5,2000,1303438,0,0,0,45,24,23,0,0,0,0,2473,1,0,0
17,1500,3327921,1,0,0,58,38,37,0,1,1,0,31977,1,0,0
19,1000,4200270,0,0,0,57,39,38,0,1,1,0,29179,1,0,1
15,1500,2770530,1,1,1,26,4,3,0,1,1,3,58442,1,0,1
14,2500,3409664,0,1,1,53,32,32,1,1,0,0,13828,1,0,1
15,1000,2639270,1,0,4,25,7,7,0,1,0,1,29749,1,0,0
7,2000,4028235,1,1,0,39,21,20,0,0,0,1,26068,1,0,0
12,1500,3278887,1,0,1,42,23,22,1,0,0,0,21268,1,1,0
10,2000,4206358,0,0,1,66,48,48,0,0,0,4,10964,1,0,0
6,1200,3085363,0,1,1,23,5,5,0,0,0,0,15585,1,0,1
16,1200,2134233,0,0,1,43,21,21,0,0,1,2,17037,1,0,0
17,2500,839719,1,0,1,59,39,39,0,2,0,0,56633,0,0,0
18,1200,1826380,0,0,0,19,0,0,1,0,0,0,6692,1,0,1
12,800,4930699,0,1,0,48,28,28,0,1,1,0,9602,1,0,0
14,1500,678652,1,1,0,29,11,10,0,3,0,0,13544,0,0,0
0,1000,758407,1,1,0,36,14,13,0,0,0,2,38093,1,0,0
15,2000,812318,0,0,1,74,52,52,1,0,1,0,18764,1,0,0
4,1500,3108913,1,1,1,54,32,32,0,1,2,0,20745,1,0,0
2,2000,997418,0,0,1,65,43,43,0,0,0,0,55177,0,0,0
9,2000,4697484,1,0,0,54,35,35,0,1,1,0,44597,1,0,1
18,1000,4026795,0,0,1,18,0,0,0,2,0,0,12109,1,0,1
4,1200,1515833,0,0,0,27,8,8,0,1,1,0,26013,1,0,0
6,2000,771426,0,0,0,51,32,31,0,0,1,0,26424,1,2,0
13,1200,801669,1,0,1,33,15,14,0,0,2,0,10042,1,0,0
2,3000,4021058,1,0,1,58,36,36,1,0,0,0,42039,1,1,0
12,1500,4698792,0,1,1,24,3,3,0,0,2,0,14969,1,0,1
12,800,993779,0,1,0,30,8,8,1,1,0,0,24319,0,0,0
9,2000,1086012,0,1,4,21,0,0,0,0,1,0,34568,1,0,0
1,1000,4206692,1,1,3,56,37,37,0,1,0,2,8557,0,0,1
5,1000,2330886,1,0,1,48,28,27,0,0,0,0,4901,0,1,0
7,1500,4808294,1,0,4,27,5,5,0,1,0,0,45281,1,0,1
3,2000,4936511,1,1,0,29,11,11,0,0,0,0,29593,1,0,1
11,1500,4279296,0,1,1,51,33,33,0,0,0,0,6567,0,0,0
14,1200,4526852,0,0,4,45,27,26,0,0,1,0,48939,1,1,0
7,1200,2139658,1,0,1,22,3,3,1,0,0,1,13375,1,0,0
6,1200,1524483,0,0,1,45,24,23,0,0,1,0,6936,1,1,0
13,1200,3491088,0,0,0,74,53,52,0,0,1,2,7080,1,0,0
18,1000,4196427,0,0,0,64,43,43,1,1,0,1,2442,1,1,1
13,1500,1795135,1,1,0,28,6,6,1,0,1,2,25183,1,0,0
12,2500,500802,1,1,1,51,29,28,0,0,1,3,31114,1,0,0
0,1200,2082030,0,0,0,32,12,11,0,0,1,0,6106,0,0,0
18,1000,785126,1,0,0,68,48,47,0,0,0,0,20352,1,0,0
0,2000,1672044,0,1,1,22,2,2,0,0,1,0,12430,1,1,0
3,1500,3204425,0,0,1,65,46,46,1,1,0,0,6616,1,0,0
9,2500,2672771,0,0,1,38,17,17,0,0,1,0,19979,1,0,0
2,1000,830959,0,0,2,48,26,26,1,1,3,0,31256,1,0,0
19,1000,2588808,0,0,1,57,37,37,0,0,0,1,40447,1,0,0
8,1500,2953204,1,0,0,24,5,5,0,1,0,2,14081,1,0,1
2,1500,2272041,1,1,1,52,32,31,0,0,1,0,41614,0,0,0
5,1200,3763762,1,0,0,38,16,16,0,1,1,1,46221,1,0,0
5,1500,689952,1,0,1,57,37,36,0,0,0,3,19440,1,0,0
11,1000,567299,1,0,0,22,3,2,0,0,0,2,22848,1,0,0
0,1200,2649545,1,0,1,31,12,12,0,0,1,0,39378,1,0,0
15,1500,3836147,1,1,0,51,31,30,0,0,2,1,54928,1,0,0
4,1200,1409427,1,0,0,27,5,5,0,0,2,0,58355,1,0,0
8,1500,4890231,0,0,0,35,16,15,1,0,0,0,53321,1,0,0
9,1200,1492179,0,1,0,34,13,13,0,0,1,0,56035,1,0,0
12,1200,3325136,0,1,4,55,36,36,0,1,1,0,34791,1,0,0
14,1200,2326029,1,1,4,66,48,47,0,0,0,0,41772,1,0,0
11,1200,1342714,1,1,1,73,53,52,1,1,0,0,4421,1,0,0
4,800,1352355,1,1,4,49,28,28,0,0,1,0,8271,1,0,0
4,1500,934966,1,0,1,34,12,11,1,0,0,0,55025,0,0,0
17,2000,1210192,0,0,0,73,52,51,0,0,2,0,26452,1,0,0
11,1200,3381364,1,1,1,39,20,19,0,0,1,3,43064,0,0,1
2,800,3453045,1,0,0,42,23,22,1,0,0,3,45195,1,1,1
6,3000,4157984,0,0,1,68,50,49,1,0,0,0,33457,1,0,0
16,1200,2522525,0,1,0,33,12,12,0,0,0,0,56954,0,0,0
18,1000,1368038,0,0,2,47,28,28,0,0,0,1,42587,1,0,0
17,1200,1563797,1,1,1,72,50,49,0,1,0,1,19866,1,0,0
0,1500,1761189,1,0,0,51,29,28,0,1,0,3,45989,1,0,0
4,1200,1636845,1,0,3,22,1,0,0,0,2,3,24396,0,1,0
1,1500,4736445,0,0,3,61,40,40,0,0,2,2,44198,1,0,1
0,1200,4161817,0,1,3,50,32,32,1,2,1,3,41719,0,0,1
6,1000,3197933,1,1,1,22,1,0,0,1,1,0,9869,1,0,0
10,1200,2457867,1,0,1,57,35,35,0,0,2,1,8800,0,0,0
